 Created on 11Aug2024 at 15:15:58 
  2520   100
  390.000000
    0.935819    0.348337   -0.053886
    0.737203   -0.076480    0.671329
   -0.266189   -0.963073    0.040409
    0.049810   -0.142285   -0.988572
    0.848904   -0.526592    0.045411
    0.695494    0.715818    0.062388
   -0.505641   -0.416587    0.755501
   -0.387166    0.534314    0.751406
    0.861530   -0.063017   -0.503780
   -0.443679    0.511404   -0.735945
   -0.040099    0.195381    0.979907
   -0.665374    0.213818    0.715234
    0.746907   -0.600634    0.285252
   -0.454539    0.601542   -0.656918
   -0.484494   -0.771046   -0.413223
    0.357530    0.908401    0.216746
    0.853348    0.501848    0.141228
    0.970541    0.199341    0.135323
   -0.909596    0.153537   -0.386085
   -0.074209   -0.141281    0.987184
    0.381353   -0.343280   -0.858329
   -0.048133   -0.786526   -0.615679
   -0.991076    0.133183   -0.005609
   -0.611563    0.649039    0.452480
    0.527007    0.158153   -0.835016
    0.921149    0.256467   -0.292761
   -0.142195   -0.791421    0.594503
   -0.979826   -0.164458   -0.113556
    0.385628    0.918795   -0.084296
    0.986725   -0.152910    0.054699
   -0.185105   -0.832054    0.522897
   -0.957152    0.280489   -0.072016
    0.772379    0.450192   -0.448061
    0.475274    0.829038    0.294635
   -0.380096   -0.812947   -0.441185
   -0.841377   -0.356171   -0.406481
    0.987951    0.125517    0.090544
    0.993593   -0.103482   -0.045428
   -0.982559   -0.174785   -0.063466
   -0.782934   -0.119306   -0.610557
    0.031137   -0.694186   -0.719122
    0.927776   -0.122861    0.352331
   -0.628251   -0.744621    0.225477
   -0.897020    0.439406    0.047716
    0.650696   -0.420278   -0.632425
    0.429000   -0.373273   -0.822573
   -0.248958   -0.092639    0.964074
   -0.765976    0.040145    0.641615
    0.737151   -0.250854   -0.627440
    0.288142    0.737560   -0.610720
    0.395098    0.592103    0.702362
   -0.854397   -0.077068    0.513874
    0.040097   -0.412626   -0.910018
    0.742635   -0.338385   -0.577918
   -0.822785   -0.009372    0.568275
   -0.714737   -0.059783    0.696834
    0.820694    0.570508   -0.031341
    0.757114    0.438074   -0.484634
   -0.994651   -0.083288   -0.061087
   -0.982806   -0.105182    0.151757
    0.798072    0.138308   -0.586474
    0.528348    0.798080    0.289684
   -0.944120   -0.067876   -0.322536
   -0.778058    0.142379   -0.611845
    0.926385   -0.375978   -0.021232
    0.753921    0.321481   -0.572933
   -0.943240    0.330055    0.036916
   -0.871557   -0.362762   -0.329837
    0.978854   -0.202874    0.026210
    0.306075    0.830949    0.464588
   -0.697475   -0.715278    0.043664
   -0.854706    0.287121    0.432480
    0.732850   -0.086394   -0.674883
   -0.162723    0.577233   -0.800202
   -0.469328   -0.745566    0.473141
   -0.362441    0.399927    0.841840
    0.930446   -0.365569    0.025069
   -0.364149    0.931074    0.022296
   -0.321119   -0.601583    0.731424
    0.807065    0.529585    0.261126
    0.803533   -0.355169   -0.477693
    0.910799   -0.322646   -0.257574
   -0.642732    0.762412    0.074994
   -0.414558    0.521171    0.746005
    0.853436   -0.490584   -0.175995
    0.645647    0.422224   -0.636291
   -0.042224    0.401401    0.914928
   -0.852148    0.519676   -0.061485
    0.992810    0.060900   -0.103049
    0.529974   -0.791929    0.303276
   -0.720037    0.221532    0.657625
   -0.427053    0.784569   -0.449530
    0.999987    0.002118   -0.004534
    0.870634   -0.488291   -0.059742
   -0.779203   -0.491807   -0.388547
    0.047799    0.634134    0.771745
    0.942987    0.325582    0.069075
   -0.059752   -0.791621   -0.608084
    0.281048   -0.123306    0.951739
   -0.129018   -0.098697    0.986718
    0.977899   -0.208944   -0.007433
   -0.855918    0.215647   -0.470001
   -0.913419    0.279253    0.296114
   -0.362137   -0.849701    0.383230
    0.600537   -0.037683   -0.798709
    0.165704    0.855716   -0.490196
   -0.724292   -0.680969    0.108083
   -0.136735   -0.559673    0.817355
   -0.909254    0.300591   -0.287928
   -0.618892    0.058209   -0.783316
    0.145223    0.382115    0.912633
    0.717241   -0.194541    0.669118
   -0.545686   -0.104056   -0.831504
   -0.182002    0.936382   -0.300107
    0.841431   -0.540274   -0.009851
   -0.913687    0.142106    0.380765
    0.636356   -0.183651   -0.749216
    0.474679   -0.868995   -0.139741
   -0.770504    0.625178   -0.124401
   -0.417179    0.427174    0.802174
    0.827044   -0.391561   -0.403333
    0.811466   -0.389560   -0.435621
   -0.793880    0.008163    0.608019
   -0.609697    0.766956    0.200118
    0.841425   -0.339860   -0.420119
    0.981961    0.185512   -0.036574
   -0.679508    0.065432   -0.730744
   -0.949888    0.241091    0.198966
    0.536522   -0.830384   -0.150355
    0.546407    0.619985   -0.563079
   -0.973001   -0.225351   -0.049856
   -0.321960    0.655114    0.683497
    0.722259    0.501624   -0.476146
    0.362781   -0.240914   -0.900195
   -0.227499    0.970506    0.079771
   -0.560426    0.574965   -0.596102
    0.115256   -0.808405    0.577232
    0.618220   -0.766537   -0.173853
    0.241106    0.809458   -0.535392
   -0.851421    0.122419    0.509996
    0.809451   -0.585262    0.047510
   -0.057284    0.027894   -0.997968
    0.585547    0.587943    0.558084
    0.706564    0.117574    0.697813
    0.614002   -0.325923   -0.718871
    0.738536   -0.402192   -0.541115
   -0.000205    0.286157    0.958183
   -0.416072    0.908713    0.033545
    0.629891    0.776669   -0.004762
    0.837083    0.503486   -0.213996
   -0.712051    0.346218    0.610833
   -0.887299   -0.135712    0.440775
    0.400392    0.011249   -0.916275
    0.730918   -0.576620    0.365060
   -0.024603    0.154904    0.987623
   -0.450419    0.534921   -0.714830
    0.903020    0.012999   -0.429401
   -0.053958   -0.052427    0.997166
   -0.835441    0.072307    0.544803
    0.464769    0.253720    0.848302
    0.399925   -0.606941   -0.686792
   -0.298336   -0.913040   -0.278124
   -0.441095    0.897443    0.005543
    0.031174    0.934293    0.355141
   -0.140486   -0.016692   -0.989942
   -0.489501   -0.762363   -0.423309
    0.574245    0.540204    0.615160
    0.040616    0.533860    0.844597
    0.700975    0.106637   -0.705169
    0.638232   -0.113405   -0.761445
   -0.000300    0.019482    0.999810
   -0.997395   -0.049450   -0.052523
   -0.312512   -0.925966   -0.211949
    0.950905    0.292963    0.099764
   -0.589635    0.733906    0.337214
   -0.936214    0.304546   -0.175369
   -0.153629    0.502032   -0.851095
    0.361323    0.928057   -0.090308
    0.549870   -0.369365    0.749141
   -0.070253   -0.844469    0.530977
    0.566867    0.511484   -0.645790
   -0.000788    0.747814   -0.663908
   -0.699145   -0.589886    0.404018
   -0.190366   -0.936893    0.293244
    0.550581    0.811215   -0.196955
    0.501339   -0.588316   -0.634463
   -0.367719   -0.897332   -0.244087
   -0.872544   -0.361070    0.329083
    0.958149   -0.125160   -0.257461
    0.481103    0.502683   -0.718226
   -0.461687   -0.280620    0.841485
   -0.946146    0.322660    0.026426
    0.083760   -0.709778   -0.699428
    0.966292   -0.055408    0.251414
   -0.989137   -0.011559   -0.146539
   -0.426473   -0.088490    0.900161
    0.527625   -0.152431   -0.835689
    0.909916   -0.175583   -0.375797
   -0.171968    0.579753    0.796438
   -0.923900    0.243585    0.295085
    0.703646   -0.118676   -0.700570
    0.583146   -0.567548   -0.581232
    0.125791    0.766935    0.629276
   -0.639219    0.764790   -0.080595
    0.944405    0.270814    0.186436
    0.156535   -0.915116    0.371563
    0.022187    0.815148    0.578827
   -0.827898    0.372661    0.419176
   -0.269696    0.538822   -0.798082
    0.548537    0.772912    0.318926
    0.518294   -0.809639    0.275421
   -0.618904   -0.590002   -0.518513
    0.060573    0.931188   -0.359471
    0.878681    0.476143   -0.034767
   -0.267744   -0.884673   -0.381664
   -0.804588   -0.327361    0.495452
    0.405306    0.634204   -0.658416
    0.516724   -0.093338    0.851049
   -0.082152   -0.939875    0.331491
   -0.943472    0.320943   -0.082805
    0.380904   -0.683272   -0.622937
    0.744206    0.045748   -0.666382
   -0.801552    0.146305    0.579749
    0.346386    0.799845    0.490168
    0.890055   -0.282560   -0.357716
   -0.554748   -0.390331   -0.734777
   -0.239267    0.005286    0.970939
   -0.381009    0.864339    0.328253
    0.953830    0.281722   -0.104123
    0.925950    0.163708    0.340317
   -0.954919   -0.175610    0.239355
   -0.981635    0.107017    0.157923
    0.971144    0.132265   -0.198457
    0.769507   -0.262096    0.582379
   -0.805065   -0.577703    0.134642
   -0.982886   -0.111950    0.146293
    0.458157    0.491057   -0.740915
    0.597703   -0.628943   -0.497174
   -0.348517    0.577965    0.737897
   -0.599473    0.715695    0.358346
    0.921393    0.388465    0.011386
    0.728958    0.670918   -0.135976
   -0.599414   -0.226480    0.767730
   -0.558739   -0.615384    0.555980
    0.941315    0.282477    0.184750
    0.530114    0.199024   -0.824238
    0.176577    0.608221   -0.773879
   -0.147841   -0.806483   -0.572475
    0.934453    0.353630    0.041745
    0.736186    0.630624   -0.245649
   -0.996440   -0.078081    0.031802
   -0.827393   -0.534783   -0.171543
    0.902808    0.412861   -0.120349
    0.632320    0.747583   -0.203203
   -0.506146   -0.862387   -0.010275
   -0.688595   -0.613818    0.386088
    0.406771    0.209226   -0.889248
    0.244496    0.765803   -0.594783
   -0.525303   -0.551036    0.648395
   -0.708078   -0.475055   -0.522445
    0.677302    0.713123    0.180880
    0.671852    0.391917   -0.628503
   -0.392253   -0.670317   -0.629931
    0.134305   -0.932938   -0.334050
    0.617252   -0.115614    0.778224
   -0.472181    0.857555    0.204069
   -0.810061   -0.513221   -0.283559
   -0.374487   -0.509028   -0.775016
    0.463543   -0.222503    0.857683
    0.681058   -0.340782   -0.648096
   -0.596330    0.798940    0.078015
   -0.812273    0.582815   -0.023246
    0.900468   -0.124670    0.416671
   -0.238729    0.959686   -0.148360
   -0.921585   -0.195410    0.335404
   -0.201335   -0.979519    0.002754
    0.305699    0.867274    0.392916
    0.302163    0.538974   -0.786259
   -0.903291    0.334816    0.268259
   -0.581952   -0.693146    0.425300
    0.520825    0.853572    0.012468
   -0.273075    0.435319   -0.857862
    0.201741   -0.280627    0.938376
   -0.827148   -0.543483   -0.143009
    0.604183    0.507953    0.613960
    0.355926    0.920470   -0.161404
   -0.014310   -0.985898   -0.166733
   -0.666458   -0.616859   -0.418711
    0.704671    0.653938   -0.275325
    0.726422    0.301957    0.617360
   -0.405590   -0.645090   -0.647577
   -0.245889   -0.790246    0.561293
    0.797119    0.024761   -0.603315
    0.320641    0.946750    0.029207
   -0.893049   -0.225060    0.389631
   -0.939912   -0.309385   -0.144385
   -0.233712    0.547574   -0.803456
    0.470522    0.350604   -0.809744
   -0.428731    0.244497    0.869719
    0.781546   -0.584044    0.219267
    0.765680   -0.582285    0.273272
   -0.560191    0.099001   -0.822426
    0.691597    0.527307    0.493600
   -0.671103   -0.503766    0.543912
    0.824243    0.566234   -0.001141
    0.862143   -0.436786   -0.256764
   -0.880878   -0.201197    0.428454
   -0.583270   -0.811032   -0.044981
    0.768115    0.510058   -0.387091
    0.167265    0.763501    0.623770
   -0.331974   -0.888358    0.317196
   -0.903961   -0.353819   -0.240140
    0.982164    0.178237    0.059874
    0.805409    0.459880   -0.373935
   -0.866507    0.255615    0.428751
   -0.883868   -0.094101    0.458173
    0.264189    0.578062   -0.772042
    0.689472   -0.370608   -0.622316
   -0.592210   -0.120842    0.796671
   -0.502201    0.535994    0.678605
    0.301095    0.894095    0.331565
   -0.441398    0.632942    0.636044
    0.232976   -0.946332    0.224004
   -0.583163   -0.772479    0.251388
    0.272762    0.551985   -0.787981
   -0.694275    0.429723   -0.577339
   -0.676433   -0.562277    0.475692
   -0.339169   -0.926116    0.165148
    0.672047    0.600732   -0.432983
    0.104462    0.850818   -0.514972
   -0.006521   -0.929932    0.367674
    0.008507   -0.310895    0.950406
   -0.797606   -0.177456   -0.576484
