 Created on 11Sep2024 at 23:16:24 
     9     9     7
  2268   100
  450.000000
    0.850629    0.142869   -0.505984
    0.596748    0.459041   -0.658159
   -0.998711    0.050332   -0.006605
   -0.751016   -0.135024    0.646331
    0.623015    0.443003   -0.644671
    0.881604    0.331278   -0.336199
   -0.191006   -0.398693    0.896973
   -0.568058   -0.655822   -0.497199
    0.971806   -0.152944   -0.179446
    0.966930   -0.017623   -0.254434
   -0.025420   -0.208525    0.977687
   -0.787265   -0.406193   -0.463919
    0.461966    0.876956    0.132425
    0.614711    0.323447   -0.719383
   -0.864303   -0.063977    0.498886
   -0.640231   -0.749537    0.168220
    0.760416    0.026659    0.648889
   -0.128848    0.963129    0.236181
   -0.631373   -0.765651   -0.123072
   -0.857106   -0.428647   -0.285712
    0.962697    0.120218   -0.242410
   -0.002101    0.967597    0.252491
   -0.824876   -0.563763   -0.041835
   -0.479890   -0.640831   -0.599201
    0.466599    0.884341    0.015025
    0.570798    0.402919    0.715434
   -0.246369   -0.027073   -0.968798
   -0.498141   -0.867064   -0.007486
    0.629480   -0.612717   -0.477842
   -0.429521   -0.156810    0.889338
   -0.777080    0.627702   -0.046230
    0.113016   -0.219423    0.969062
   -0.316288   -0.167417   -0.933774
    0.758121   -0.335483   -0.559199
   -0.306065   -0.361181    0.880836
    0.018010   -0.352762    0.935540
    0.876025    0.288619    0.386366
    0.339607   -0.073413    0.937698
   -0.774583    0.572695    0.268406
   -0.799646   -0.386389    0.459642
    0.191886    0.810989    0.552699
    0.030909   -0.364912    0.930529
   -0.429444   -0.462569   -0.775634
   -0.724381   -0.506839   -0.467318
    0.908392    0.045830   -0.415600
    0.815798    0.346696   -0.462900
   -0.877082   -0.272226    0.395752
   -0.833778    0.470912   -0.288195
    0.934381   -0.219048   -0.280981
    0.463297    0.817672   -0.341714
   -0.516716   -0.516299   -0.682964
   -0.941966   -0.280833    0.183938
    0.753802    0.291753    0.588780
   -0.358058    0.487340    0.796426
   -0.580565   -0.664962   -0.469862
   -0.754962    0.338307   -0.561766
   -0.277364    0.915478    0.291495
   -0.244989    0.558834    0.792266
   -0.305423   -0.902868   -0.302566
    0.880294   -0.474392   -0.005956
   -0.744715    0.664243   -0.064654
    0.077392   -0.151397    0.985439
   -0.517376   -0.222498   -0.826327
    0.896932   -0.442132    0.005735
   -0.739615    0.371620   -0.561131
    0.623887    0.541958    0.563069
    0.866745   -0.489123   -0.097530
    0.922415   -0.293374    0.251162
    0.018023    0.955966   -0.292923
   -0.427460    0.173774    0.887176
   -0.493885   -0.018542   -0.869330
   -0.827441    0.468742   -0.309230
    0.968679    0.154333    0.194529
    0.338322   -0.452012   -0.825363
   -0.830469    0.149834   -0.536537
    0.601063    0.007569    0.799166
    0.694327   -0.457495    0.555526
    0.932834   -0.192981   -0.304269
   -0.783458    0.597367    0.171310
   -0.925449   -0.336795   -0.173531
    0.059985    0.980744    0.185858
    0.844765   -0.441794   -0.301976
   -0.953298    0.164900    0.253042
   -0.957316   -0.032480    0.287211
    0.309449   -0.135733   -0.941179
    0.918848   -0.392183    0.043713
   -0.383128   -0.825182    0.415075
   -0.691105    0.159170    0.705010
   -0.590821    0.805400    0.047557
    0.798445    0.558657   -0.224473
    0.460933   -0.828126    0.318980
   -0.272362   -0.117582    0.954983
   -0.803115    0.251803   -0.540001
   -0.020882    0.910982    0.411918
   -0.089552   -0.317010   -0.944185
   -0.005300   -0.436556   -0.899662
    0.516563    0.225990    0.825889
    0.422954    0.488355    0.763296
   -0.477794    0.024959   -0.878117
   -0.139630    0.028022   -0.989807
    0.616822    0.613703    0.492848
    0.559140   -0.160352    0.813418
   -0.498663   -0.296605   -0.814469
